X,Y,fid,INDICE,NOME,COMENTARIO,ICONE,ALTITUDE,DATA,ANGULO,DISPLAY,ZONA,LATITUDE,LONGITUDE,Pavimento,ID,icon_url
-36.1019460204989,-7.98234296031296,"138","7","078",Emb. 06 M / 05 T -Vila Alta,"71",435.97,04/01/2020 14:35:40,0,"2",,"-7,98234296031296","-36,1019460204989","2","137",./0.png
-36.1014099977911,-7.98250196501613,"139","8","079",Emb. 01 M -Vila Alta,"71",435.35,04/01/2020 14:36:42,0,"2",,"-7,98250196501613","-36,1014099977911","2","138",./0.png
-36.1008810158819,-7.98263096250594,"140","9","080",Emb. 01 M / 01 T -Vila Alta,"71",434.63,04/01/2020 14:37:23,0,"2",,"-7,98263096250594","-36,1008810158819","2","139",./0.png
-36.1014649830759,-7.98938903957605,"141","12","083",Emb. 01 M  T - St. Tabocas,"71",412.15,04/01/2020 14:40:57,0,"2",,"-7,98938903957605","-36,1014649830759","2","140",./0.png
-36.0958310030401,-7.99536198377609,"142","15","086",Emb. 01 M / 01 T -St. Mangas,"71",403.92,04/01/2020 14:44:38,0,"2",,"-7,99536198377609","-36,0958310030401","2","141",./0.png
-36.0960610024631,-7.99573699012399,"143","16","087",Emb. 01 M  -St. Mangas,"71",402.42,04/01/2020 14:45:28,0,"2",,"-7,99573699012399","-36,0960610024631","2","142",./0.png
-36.0962989646941,-7.9960750322789,"144","17","088",Emb. 05 M / 04 T -St. Mangas,"71",403.99,04/01/2020 14:46:13,0,"2",,"-7,9960750322789","-36,0962989646941","2","143",./0.png
-36.096575986594,-7.99653201363981,"145","18","089",Emb. 01 M -St. Mangas,"71",402.94,04/01/2020 14:47:01,0,"2",,"-7,99653201363981","-36,096575986594","2","144",./0.png
-36.0967100132257,-7.99684700556099,"146","19","090",Emb. 03 M / 03 T -St. Mangas,"71",401.54,04/01/2020 14:47:32,0,"2",,"-7,99684700556099","-36,0967100132257","2","145",./0.png
-36.095481980592,-7.99682496115565,"147","20","091",Emb. 04 M / 01 T -St. Mangas,"71",411.31,04/01/2020 14:48:59,0,"2",,"-7,99682496115565","-36,095481980592","2","146",./0.png
-36.0951270069927,-7.99631299450994,"148","21","092",Emb. 06 M / 06 T -St. Mangas,"71",413.78,04/01/2020 14:50:17,0,"2",,"-7,99631299450994","-36,0951270069927","2","147",./0.png
-36.0932389833033,-7.99738101661205,"149","23","094",Emb. 04 M / 03 T -St. Mangas,"71",429.5,04/01/2020 14:52:55,0,"2",,"-7,99738101661205","-36,0932389833033","2","148",./0.png
-36.1041839886457,-7.97609198838472,"150","24","095",Emb. 07 M / 05 T -St. Tatu,"71",408.28,04/01/2020 14:56:04,0,"2",,"-7,97609198838472","-36,1041839886457","2","149",./0.png
-36.1070240288973,-7.97497602179646,"151","25","096",Emb. 01 M / 01 T -St. Tatu,"71",402.42,04/01/2020 14:57:31,0,"2",,"-7,97497602179646","-36,1070240288973","2","150",./0.png
-36.1136090196669,-7.96386497095227,"152","27","098",Fim Rota 15- Desemb. 51 M / 47 T - E. M. Pedro De Lira Borges,"122",429.47,04/01/2020 15:02:55,0,"2",,"-7,96386497095227","-36,1136090196669","3","151",./0.png
-36.1136110313237,-7.96383798122406,"153","1","099",Fim Rota 16- Desemb. 10 M - E. M. Pedro de Lima Borges,"122",425.89,04/01/2020 15:08:50,0,"2",,"-7,96383798122406","-36,1136110313237","3","152",./0.png
-36.1056629754603,-7.95973998494446,"154","3","101",Emb. 01 M - St. Pega,"71",443.44,04/01/2020 15:14:01,0,"2",,"-7,95973998494446","-36,1056629754603","2","153",./0.png
-36.1093100253493,-7.96101202256978,"155","4","102",Emb. 02 M - St. Pega,"71",430.14,04/01/2020 15:15:49,0,"2",,"-7,96101202256978","-36,1093100253493","2","154",./0.png
-36.1098240036517,-7.96112199313939,"156","5","103",Emb. 04 M - St. Pega,"71",428.23,04/01/2020 15:16:23,0,"2",,"-7,96112199313939","-36,1098240036517","2","155",./0.png
-36.1121917348355,-7.96244599297643,"157","6","104",Início Rota 16- Emb. 03 M - Vila do Socorro,"222",427.19,04/01/2020 15:17:53,0,"2",,"-7,96244599297643","-36,1121917348355","4","156",./0.png
-36.1137525103986,-7.96811564825475,"158","1","105",Início Rota 17- Emb. 04 N - Vila do Socorro,"222",405.19,04/01/2020 15:30:37,0,"2",,"-7,96811564825475","-36,1137525103986","4","157",./0.png
-36.1087030079216,-7.97434402629733,"159","2","106",Emb. 01 N - St. Tatu,"71",401.89,04/01/2020 15:33:00,0,"2",,"-7,97434402629733","-36,1087030079216","2","158",./0.png
-36.1056059785187,-7.97564598731697,"160","3","107",Emb. 04 N - St. Tatu,"71",406.3,04/01/2020 15:34:06,0,"2",,"-7,97564598731697","-36,1056059785187","2","159",./0.png
-36.1015170346946,-7.9813340306282,"161","5","109",Emb. 01 N - Vila Alta,"71",430.28,04/01/2020 15:36:11,0,"2",,"-7,9813340306282","-36,1015170346946","2","160",./0.png
-36.1019379738718,-7.98234396614134,"162","6","110",Emb. 03 N - Vila Alta,"71",436.43,04/01/2020 15:37:17,0,"2",,"-7,98234396614134","-36,1019379738718","2","161",./0.png
-36.1008660122752,-7.98265099525452,"163","7","111",Emb. 01 N - Vila Alta,"71",435.2,04/01/2020 15:38:25,0,"2",,"-7,98265099525452","-36,1008660122752","2","162",./0.png
-36.1041969805956,-7.9760929942131,"164","9","113",Emb. 04 N - Vila Alta,"71",408.55,04/01/2020 15:40:16,0,"2",,"-7,9760929942131","-36,1041969805956","2","163",./0.png
-36.1100010294467,-7.96016603708267,"165","12","116",Emb. 02 N - St. Pegas,"71",439.57,04/01/2020 15:48:31,0,"2",,"-7,96016603708267","-36,1100010294467","2","164",./0.png
-36.1136009730399,-7.96476300805807,"166","14","118",Emb. 10 N - Vila do Sossego,"71",426.93,04/01/2020 15:52:49,0,"2",,"-7,96476300805807","-36,1136009730399","2","165",./0.png
-36.1350299790502,-7.96011599712074,"167","17","121",Fim Rota 17- Desemb. 30 N - E. M. Gilzenete Guerra,"122",419.55,04/01/2020 16:01:26,0,"2",,"-7,96011599712074","-36,1350299790502","3","166",./0.png
-36.1510010249913,-7.9302070196718,"168","1","122",Início Rota 18- Emb. 01 M / 02 T - St. Pé De Serra,"222",490.32,04/01/2020 16:30:19,0,"2",,"-7,9302070196718","-36,1510010249913","4","167",./0.png
-36.1533969920129,-7.91721800342202,"169","2","123",Emb.02 T - Açude Velho,"71",464.54,04/01/2020 16:35:08,0,"2",,"-7,91721800342202","-36,1533969920129","2","168",./0.png
-36.1575629655272,-7.91762402281165,"170","3","124",Emb.01 T - Açude Velho,"71",463.93,04/01/2020 16:36:37,0,"2",,"-7,91762402281165","-36,1575629655272","2","169",./0.png
-36.150603974238,-7.904156986624,"171","4","125",Emb.01 T - St. Cardoso,"71",478.1,04/01/2020 16:41:08,0,"2",,"-7,904156986624","-36,150603974238","2","170",./0.png
-36.1309899855405,-7.91285597719252,"172","5","126",Emb. 01 M /02 T - St. Maracajá,"71",475.05,04/01/2020 16:45:33,0,"2",,"-7,91285597719252","-36,1309899855405","2","171",./0.png
-36.1316980049014,-7.91998101398349,"173","6","127",Emb. 02 T - St. Lagoa do Jucá,"71",477.94,04/01/2020 16:47:53,0,"2",,"-7,91998101398349","-36,1316980049014","2","172",./0.png
-36.128905992955,-7.92279900982976,"174","7","128",Emb. 01 M - St. Lagoa do Jucá,"71",490.68,04/01/2020 16:49:32,0,"2",,"-7,92279900982976","-36,128905992955","2","173",./0.png
-36.1287540290505,-7.92338197119534,"175","8","129",Emb. 01 T - St. Lagoa do Jucá,"71",490.62,04/01/2020 16:50:19,0,"2",,"-7,92338197119534","-36,1287540290505","2","174",./0.png
-36.1313069891185,-7.92426601052284,"176","9","130",Emb. 01 T - St. Lagoa do Jucá,"71",480.63,04/01/2020 16:51:36,0,"2",,"-7,92426601052284","-36,1313069891185","2","175",./0.png
-36.1271329689771,-7.92965901084244,"177","10","131",Emb. 01 T - St. Lagoa do Jucá,"71",495.68,04/01/2020 16:55:11,0,"2",,"-7,92965901084244","-36,1271329689771","2","176",./0.png
-36.1349830403924,-7.96020702458918,"178","13","134",Desemb. 06 M / 8 T - E. M. Prof. Gilzenete Guerra,"148",420.97,04/01/2020 17:03:53,0,"2",,"-7,96020702458918","-36,1349830403924","1","177",./0.png
-36.1298392694443,-7.95771110244095,"179","16","137",Fim Rota 18- Desemb. 02 T - Creche M. Inês Deu da Silva Lima,"122",431.63,04/01/2020 17:09:52,0,"2",,"-7,95771110244095","-36,1298392694443","3","178",./0.png
-36.013854984194,-7.83093402162194,"180","1","001",,"221",444.96,05/01/2020 09:43:15,0,"2",,"-7,83093402162194","-36,013854984194",,"179",./0.png
-36.013854984194,-7.83093301579356,"181","2","002",Início Rota 19- Emb. 05 M / 03 T - St. Moça Branca,"222",445,05/01/2020 09:43:18,0,"2",,"-7,83093301579356","-36,013854984194","4","180",./0.png
-36.0211680270731,-7.83541901037097,"182","4","004",Emb.  01 T - St. Poço da Cachoeira,"71",423.68,05/01/2020 09:51:48,0,"2",,"-7,83541901037097","-36,0211680270731","2","181",./0.png
-36.0219519864768,-7.83792997710407,"183","6","006",Emb. 04 M / 02 T - Poço da Cachoeira,"71",433.27,05/01/2020 09:54:16,0,"2",,"-7,83792997710407","-36,0219519864768","2","182",./0.png
-36.027048015967,-7.85445196554065,"184","7","007",Emb. 02 M / 02 T - St. Catolé,"71",413.04,05/01/2020 10:00:59,0,"2",,"-7,85445196554065","-36,027048015967","2","183",./0.png
-36.0328300204128,-7.86326000466943,"185","8","008",Emb. 03 M - St. Jaburu de Baixo,"71",449.08,05/01/2020 10:05:41,0,"2",,"-7,86326000466943","-36,0328300204128","2","184",./0.png
-36.026175962761,-7.86604396998882,"186","9","009",Emb. 03 M - St. Jaburu de Baixo,"71",447.72,05/01/2020 10:08:17,0,"2",,"-7,86604396998882","-36,026175962761","2","185",./0.png
-36.0742429923266,-7.8819150198251,"187","10","010",Emb. 02 M - St. Jaburu de Cima,"71",467.97,05/01/2020 10:24:10,0,"2",,"-7,8819150198251","-36,0742429923266","2","186",./0.png
-36.0650069732219,-7.85583497956395,"188","11","011",Emb. 01 M - St. Jaburu de Cima,"71",449.2,05/01/2020 10:33:48,0,"2",,"-7,85583497956395","-36,0650069732219","2","187",./0.png
-36.0921710915864,-7.85818295553327,"189","12","016",Fim Rota 19- Desemb. 13 M / 12 T - E. M. Pe. Ibiapina -  04 M - Baldeação,"122",478.91,05/01/2020 10:46:50,0,"2",,"-7,85818295553327","-36,0921710915864","3","188",./0.png
-36.0790790151805,-7.85304296761751,"190","13","013",Emb. 02 M - St. Jaburu de Cima,"71",459.74,05/01/2020 10:36:49,0,"2",,"-7,85304296761751","-36,0790790151805","2","189",./0.png
-36.0800120048225,-7.84976698458195,"191","14","014",Emb. 02 M/ 01 T  - St. Jaburu de Cima,"71",464.27,05/01/2020 10:39:42,0,"2",,"-7,84976698458195","-36,0800120048225","2","190",./0.png
-36.0921640042216,-7.85822298377752,"192","1","017",Fim Rota 20- Desemb. 35 T - E. M. Padre Ibiapina,"122",483.38,05/01/2020 10:58:13,0,"2",,"-7,85822298377752","-36,0921640042216","3","191",./0.png
-36.0973229818046,-7.89158698171377,"193","3","019",Emb. 12 T - St. Placas,"71",507.72,05/01/2020 11:05:43,0,"2",,"-7,89158698171377","-36,0973229818046","2","192",./0.png
-36.0833941437304,-7.8935338575393,"194","4","020",Emb. 03 T - St. Açudinho - Transição Pavimento/ Asfalto,"71",495.89,05/01/2020 11:08:00,-79.2,"2",,"-7,8935338575393","-36,0833941437304","2","193",./0.png
-36.0984299797565,-7.89433700032532,"195","6","022",Emb. 02 T - St. Placas,"71",507.83,05/01/2020 11:11:12,0,"2",,"-7,89433700032532","-36,0984299797565","2","194",./0.png
-36.0988670121878,-7.89584800601006,"196","7","023",Emb. 06 T - St. Placas,"71",509.58,05/01/2020 11:12:20,0,"2",,"-7,89584800601006","-36,0988670121878","2","195",./0.png
-36.0990860313177,-7.89664001204073,"197","8","024",Emb. 03 T - St. Placas,"71",510.46,05/01/2020 11:13:07,0,"2",,"-7,89664001204073","-36,0990860313177","2","196",./0.png
-36.0992730315775,-7.89726597256958,"198","9","025",Emb. 03 T - St. Placas,"71",510.46,05/01/2020 11:13:50,0,"2",,"-7,89726597256958","-36,0992730315775","2","197",./0.png
-36.0998249799013,-7.89852702990174,"199","10","026",Emb. 02 T - St. Placas,"71",512.05,05/01/2020 11:14:43,0,"2",,"-7,89852702990174","-36,0998249799013","2","198",./0.png
-36.1022099666297,-7.9006100166589,"200","11","027",Emb. 01 T - St. Placas,"71",508.9,05/01/2020 11:15:37,0,"2",,"-7,9006100166589","-36,1022099666297","2","199",./0.png
-36.1039659753442,-7.90191042236984,"201","12","028",Início Rota 20- Emb. 03 T - St. Xavier,"222",508.21,05/01/2020 11:16:51,0,"2",,"-7,90191042236984","-36,1039659753442","4","200",./0.png
-36.0934720002115,-7.79537103138864,"202","1","029",Início Rota 21- Emb. 04 M /02 T - St. Monteiro,"222",568.61,05/01/2020 11:35:52,0,"2",,"-7,79537103138864","-36,0934720002115","4","201",./0.png
-36.0951359756291,-7.80049103312194,"203","2","030",Emb. 03 M /06 T - St. Monteiro,"71",553.85,05/01/2020 11:39:10,0,"2",,"-7,80049103312194","-36,0951359756291","2","202",./0.png
-36.0968840215355,-7.80392602086067,"204","3","031",Emb. 04 M /03 T - St. Monteiro,"71",555.7,05/01/2020 11:40:36,0,"2",,"-7,80392602086067","-36,0968840215355","2","203",./0.png
-36.100314443931,-7.80781173147261,"205","4","032",Emb. 07 M /01 T - St. Monteiro - Transição Primário / Asfalto,"71",542.43,05/01/2020 11:42:20,-38.6,"2",,"-7,80781173147261","-36,100314443931","2","204",./0.png
-36.1005709692836,-7.80143802054226,"206","6","034",Emb. 04 M /02 T - St. Monteiro,"71",552.22,05/01/2020 11:44:30,0,"2",,"-7,80143802054226","-36,1005709692836","2","205",./0.png
-36.1028319876641,-7.80217898078263,"207","7","035",Emb. 03 M /03 T - St. Monteiro,"71",551.14,05/01/2020 11:45:37,0,"2",,"-7,80217898078263","-36,1028319876641","2","206",./0.png
-36.1046350188553,-7.80314901843667,"208","8","036",Emb. 02 M - St. Monteiro,"71",543.8,05/01/2020 11:46:48,0,"2",,"-7,80314901843667","-36,1046350188553","2","207",./0.png
-36.1059489659965,-7.80309503898025,"209","9","037",Emb. 07 M /04 T - St. Monteiro,"71",538.89,05/01/2020 11:47:52,0,"2",,"-7,80309503898025","-36,1059489659965","2","208",./0.png
-36.1072800122201,-7.80217998661101,"210","10","038",Emb. 01 M - St. Risada,"71",537.74,05/01/2020 11:49:10,0,"2",,"-7,80217998661101","-36,1072800122201","2","209",./0.png
-36.1084340326488,-7.80109997838736,"211","11","039",Emb. 01 M - St. Risada,"71",541.31,05/01/2020 11:50:41,0,"2",,"-7,80109997838736","-36,1084340326488","2","210",./0.png
-36.1098369956017,-7.80033001676202,"212","12","040",Emb. 06 M / 04 T  - St. Risada,"71",545.89,05/01/2020 11:51:41,0,"2",,"-7,80033001676202","-36,1098369956017","2","211",./0.png
-36.1154330056161,-7.79064598493278,"213","13","041",Emb. 04 M - St. Pororoca,"71",568.02,05/01/2020 11:55:58,0,"2",,"-7,79064598493278","-36,1154330056161","2","212",./0.png
-36.1075049825013,-7.80239699408412,"214","14","042",Emb. 02 M - St. Monteiro,"71",539.03,05/01/2020 12:02:49,0,"2",,"-7,80239699408412","-36,1075049825013","2","213",./0.png
-36.108801998198,-7.80295598320663,"215","15","043",Emb. 13 M / 08 T  - St. Monteiro,"71",545.33,05/01/2020 12:03:42,0,"2",,"-7,80295598320663","-36,108801998198","2","214",./0.png
-36.1176309920847,-7.80007998459041,"216","16","044",Emb. 02 M / 01 T  - St. Areias,"71",565.86,05/01/2020 12:06:49,0,"2",,"-7,80007998459041","-36,1176309920847","2","215",./0.png
-36.1185110080987,-7.8349219635129,"217","17","045",Emb. 03 M / 02 T  - St. Riacho Doce,"71",523.72,05/01/2020 12:16:49,0,"2",,"-7,8349219635129","-36,1185110080987","2","216",./0.png
-36.1264500115067,-7.8397520352155,"218","18","046",Emb. 03 M / 01 T  - St. Riacho Doce,"71",520.59,05/01/2020 12:20:21,0,"2",,"-7,8397520352155","-36,1264500115067","2","217",./0.png
-36.0921960230917,-7.85823103040457,"219","21","049",Fim Rota 21- Desemb. 67 M / 37 T - E. M. Padre Ibiapina,"122",485.35,05/01/2020 12:31:05,0,"2",,"-7,85823103040457","-36,0921960230917","3","218",./0.png
-36.0828790348023,-7.89403198286891,"220","1","001",Início Rota 22- Emb. 05 M / 02 T - St. Açudinho,"222",503.19,06/01/2020 09:32:47,0,"2",,"-7,89403198286891","-36,0828790348023","4","219",./0.png
-36.1040549911559,-7.90202496573329,"221","4","004",Emb. 02 M / 05 T - St. Xavier,"71",507.83,06/01/2020 09:39:38,0,"2",,"-7,90202496573329","-36,1040549911559","2","220",./0.png
-36.1034110095352,-7.901566978544,"222","5","005",Emb. 01 M - St. Xavier,"71",507.06,06/01/2020 09:40:44,0,"2",,"-7,901566978544","-36,1034110095352","2","221",./0.png
-36.1021679732949,-7.90064999833703,"223","6","006",Emb. 01 M / 01 T - St. Xavier,"71",508.99,06/01/2020 09:41:28,0,"2",,"-7,90064999833703","-36,1021679732949","2","222",./0.png
-36.0997794270515,-7.89856043457985,"224","7","007",Emb. 02 M / 05 T - St. Placas- Transição Primário/ Pavimento,"71",511.52,06/01/2020 09:42:20,0,"2",,"-7,89856043457985","-36,0997794270515","2","223",./0.png
-36.099330028519,-7.89758901111782,"225","8","008",Emb. 02 M- St. Placas,"71",510.03,06/01/2020 09:43:32,0,"2",,"-7,89758901111782","-36,099330028519","2","224",./0.png
-36.0990769788623,-7.89674998261034,"226","9","009",Emb. 09 M- St. Placas,"71",511.3,06/01/2020 09:44:25,0,"2",,"-7,89674998261034","-36,0990769788623","2","225",./0.png
-36.0987759847194,-7.89569595828652,"227","10","010",Emb. 06 M / 08 T - St. Placas,"71",509.41,06/01/2020 09:45:15,0,"2",,"-7,89569595828652","-36,0987759847194","2","226",./0.png
-36.0984090249985,-7.89451603777707,"228","11","011",Emb. 05 M - St. Placas,"71",508.42,06/01/2020 09:46:15,0,"2",,"-7,89451603777707","-36,0984090249985","2","227",./0.png
-36.0973959881812,-7.89169974066317,"229","12","012",Emb. 10 M- St. Placas - Transição Pavimento / Asfalto,"71",507.73,06/01/2020 09:47:23,0,"2",,"-7,89169974066317","-36,0973959881812","2","228",./0.png
-36.110718017444,-7.86807901225984,"230","14","014",Emb. 02 M - Gravatá ( Ibiapina ),"71",506.96,06/01/2020 09:52:36,0,"2",,"-7,86807901225984","-36,110718017444","2","229",./0.png
-36.0921421218663,-7.85820406116545,"231","17","017",Fim Rota 22- Desemb. 44 M / 24 T - E. M. Padre Ibiapina - Desemb. 01 M Baldeação,"122",481.43,06/01/2020 09:57:53,0,"2",,"-7,85820406116545","-36,0921421218663","3","230",./0.png
-36.0921950172633,-7.85824100486934,"232","1","018",Início Rota 23- Emb. 25 M -E. M. Padre Ibiapina ( Baldeação),"222",486.35,06/01/2020 10:12:03,0,"2",,"-7,85824100486934","-36,0921950172633","4","231",./0.png
-36.099359029904,-7.89767903275788,"233","4","021",Emb. 10 M - St. Placas,"71",513.85,06/01/2020 10:21:02,0,"2",,"-7,89767903275788","-36,099359029904","2","232",./0.png
-36.0990749672055,-7.8967160359025,"234","5","022",Emb. 05 M - St. Placas,"71",515.18,06/01/2020 10:21:44,0,"2",,"-7,8967160359025","-36,0990749672055","2","233",./0.png
-36.0987149644643,-7.89552496746182,"235","6","023",Emb. 05 M - St. Placas,"71",512.61,06/01/2020 10:22:25,0,"2",,"-7,89552496746182","-36,0987149644643","2","234",./0.png
-36.098301988095,-7.89414497092366,"236","7","024",Emb. 04 M - St. Placas,"71",511.84,06/01/2020 10:23:07,0,"2",,"-7,89414497092366","-36,098301988095","2","235",./0.png
-36.0977490339428,-7.89259700104594,"237","8","025",Emb. 02 M - St. Placas,"71",512.23,06/01/2020 10:23:48,0,"2",,"-7,89259700104594","-36,0977490339428","2","236",./0.png
-36.048972979188,-7.89887202903628,"238","11","028",Desemb. 10 M - E. M. Francisca Moura,"148",740.14,06/01/2020 10:32:43,0,"2",,"-7,89887202903628","-36,048972979188","1","237",./0.png
-36.043718315661,-7.90301502123475,"239","14","031",Desemb. 25 M - E. E. Severino Cordeiro,"71",770.57,06/01/2020 10:36:45,0,"2",,"-7,90301502123475","-36,043718315661","1","238",./0.png
-36.0401890110224,-7.9032722543925,"240","15","032",Fim rota 23- Desemb. 10 M - Gin. Esp. Severino Pereira,"122",798.9,06/01/2020 10:39:44,0,"2",,"-7,9032722543925","-36,0401890110224","3","239",./0.png
-36.0431305486709,-7.90277683362365,"241","1","033",Início Rota 24- Emb. 35 M -Centro Taquaritinga,"222",795.02,06/01/2020 11:20:54,0,"2",,"-7,90277683362365","-36,0431305486709","4","240",./0.png
-36.0921919997782,-7.85822097212076,"242","5","037",Desemb. 04 M - E. M. Padre Ibiapina,"148",501.38,06/01/2020 11:37:48,0,"2",,"-7,85822097212076","-36,0921919997782","1","241",./0.png
-36.1448300164193,-7.85486401990056,"243","8","040",Desemb. M - St. Baraúna,"71",519.71,06/01/2020 11:47:49,0,"2",,"-7,85486401990056","-36,1448300164193","1","242",./0.png
-36.1525070015341,-7.85192498937249,"244","9","041",Desemb. M - St. Baraúna,"71",518.36,06/01/2020 11:49:52,0,"2",,"-7,85192498937249","-36,1525070015341","1","243",./0.png
-36.1783569585532,-7.84437499009073,"245","11","043",Desemb. 13 M - E. M. Chefe Leandro,"148",526.96,06/01/2020 11:55:19,0,"2",,"-7,84437499009073","-36,1783569585532","1","244",./0.png
-36.1737569700927,-7.85943500697613,"246","13","045",Desemb. 02 M - St. Capoeira da Roça,"71",510.65,06/01/2020 12:00:14,-37.5,"2",,"-7,85943500697613","-36,1737569700927","1","245",./0.png
-36.1725860182196,-7.85898598842323,"247","14","046",Desemb. 02 M - St. Capoeira da Roça,"71",514.15,06/01/2020 12:01:50,-32.2,"2",,"-7,85898598842323","-36,1725860182196","1","246",./0.png
-36.1702450364828,-7.85913996398449,"248","15","047",Desemb. 01 M - St. Capoeira da Roça,"71",519.37,06/01/2020 12:02:56,0,"2",,"-7,85913996398449","-36,1702450364828","1","247",./0.png
-36.1693859752268,-7.85731002688408,"249","16","048",Desemb. 02 M - St. Capoeira da Roça,"71",525.68,06/01/2020 12:04:09,0,"2",,"-7,85731002688408","-36,1693859752268","1","248",./0.png
-36.1537679750472,-7.86615603603423,"250","17","049",Desemb. 01 M - St. Situação,"71",500.81,06/01/2020 12:13:07,0,"2",,"-7,86615603603423","-36,1537679750472","1","249",./0.png
-36.1567680258304,-7.86826198920608,"251","18","050",Desemb. 02 M - St. Situação,"71",503.84,06/01/2020 12:14:43,0,"2",,"-7,86826198920608","-36,1567680258304","1","250",./0.png
-36.1577919591218,-7.86432098597288,"252","19","051",Desemb. 01 M - St. Situação,"71",502.98,06/01/2020 12:16:30,0,"2",,"-7,86432098597288","-36,1577919591218","1","251",./0.png
-36.1722059827298,-7.88377999328077,"253","20","052",Desemb. 01 M - St. Situação,"71",483.77,06/01/2020 12:22:14,0,"2",,"-7,88377999328077","-36,1722059827298","1","252",./0.png
-36.1809599585831,-7.89464101195335,"254","21","053",Desemb. 01 M - St. Algadão,"71",474.23,06/01/2020 12:25:20,0,"2",,"-7,89464101195335","-36,1809599585831","1","253",./0.png
-36.1839549802244,-7.89888099767268,"255","22","054",Desemb. 06 M - St. Algodão,"71",476.75,06/01/2020 12:27:25,0,"2",,"-7,89888099767268","-36,1839549802244","1","254",./0.png
-36.1849690228701,-7.89294904097915,"256","23","055",Desemb. 01 M - St. Algodão,"71",471.88,06/01/2020 12:30:29,0,"2",,"-7,89294904097915","-36,1849690228701","1","255",./0.png
-36.193278003484,-7.8923349827528,"257","24","056",Desemb. 01 M - St. Barreiro,"71",469.44,06/01/2020 12:32:53,0,"2",,"-7,8923349827528","-36,193278003484","1","256",./0.png
-36.1956329829991,-7.89037303067744,"258","25","057",Desemb. 01 M - St. Barreiro,"71",469.89,06/01/2020 12:35:07,0,"2",,"-7,89037303067744","-36,1956329829991","1","257",./0.png
-36.1962700076401,-7.88857997395098,"259","26","058",Desemb. 01 M - St. Barreiro,"71",481.92,06/01/2020 12:35:57,0,"2",,"-7,88857997395098","-36,1962700076401","1","258",./0.png
-36.1720270290971,-7.89995597675443,"260","27","059",Desemb. 01 M - St. Mulungu,"71",470.03,06/01/2020 12:41:38,0,"2",,"-7,89995597675443","-36,1720270290971","1","259",./0.png
-36.1670790240169,-7.9005169775337,"261","28","060",Desemb. 01 M - St. Mulungu,"71",480.1,06/01/2020 12:43:24,0,"2",,"-7,9005169775337","-36,1670790240169","1","260",./0.png
-36.1685740202665,-7.9050169698894,"262","29","061",Desemb. 01 M - St. Mulungu,"71",482.27,06/01/2020 12:45:19,0,"2",,"-7,9050169698894","-36,1685740202665","1","261",./0.png
-36.1310059949756,-7.91272304020822,"263","30","062",Fim Rota 24- Desemb. 01 M - St. Maracajá,"122",481.17,06/01/2020 12:52:56,0,"2",,"-7,91272304020822","-36,1310059949756","3","262",./0.png
-36.0921849589795,-7.85821300931275,"264","1","063",Início Rota 25- Emb. 22 T - E. M. Padre Ibiapina,"222",479.99,06/01/2020 13:04:02,0,"2",,"-7,85821300931275","-36,0921849589795","4","263",./0.png
-36.1040490400046,-7.90197702124715,"265","4","066",Desemb. 02 T - St. Xavier,"71",505.55,06/01/2020 13:13:12,0,"2",,"-7,90197702124715","-36,1040490400046","1","264",./0.png
-36.099781980738,-7.89853096939623,"266","5","067",Desemb. 02 T - St. Placas - Transição  Primário / Pavimento,"71",509.63,06/01/2020 13:14:20,0,"2",,"-7,89853096939623","-36,099781980738","1","265",./0.png
-36.0990730393678,-7.89669801481068,"267","6","068",Desemb. 06 T - St. Placas,"71",507.89,06/01/2020 13:15:35,0,"2",,"-7,89669801481068","-36,0990730393678","1","266",./0.png
-36.0983502250165,-7.89432093128562,"268","7","069",Desemb. 04 T - St. Placas - Transição Pavimento/ Asfalto,"71",506.09,06/01/2020 13:16:37,0,"2",,"-7,89432093128562","-36,0983502250165","1","267",./0.png
-36.0974130034447,-7.89171899668872,"269","8","070",Desemb. 07 T - St. Placas,"71",505.27,06/01/2020 13:17:30,0,"2",,"-7,89171899668872","-36,0974130034447","1","268",./0.png
-36.0834909975529,-7.89336503483355,"270","9","071",Fim Rota 25- Desemb. 02 T - St. Açudinho,"122",493.94,06/01/2020 13:19:14,0,"2",,"-7,89336503483355","-36,0834909975529","3","269",./0.png
-36.0718579273671,-7.90402412228286,"271","1","072",Início Rota 26- Emb. 5 N - St. Silva De baixo,"222",686.88,06/01/2020 13:25:41,-67.6,"2",,"-7,90402412228286","-36,0718579273671","4","270",./0.png
-36.0669489763677,-7.90197299793363,"272","3","074",Emb. 4 N - St. Silva De baixo,"71",686.38,06/01/2020 13:28:29,0,"2",,"-7,90197299793363","-36,0669489763677","2","271",./0.png
-36.0656859911978,-7.9012199677527,"273","4","075",Emb. 2 N - St. Silva De baixo,"71",689.15,06/01/2020 13:29:04,0,"2",,"-7,9012199677527","-36,0656859911978","2","272",./0.png
-36.0591829288751,-7.89678074792027,"274","5","076",Emb. 5 N - St. Silva De Cima-Transição asfalto/ Primário,"71",732.24,06/01/2020 13:30:42,-52,"2",,"-7,89678074792027","-36,0591829288751","2","273",./0.png
-36.0586199630052,-7.8952859994024,"275","7","078",Emb. 06 N - St. Silva De Cima,"71",729.03,06/01/2020 13:32:49,0,"2",,"-7,8952859994024","-36,0586199630052","2","274",./0.png
